cryo_sleep_flag,passenger_age,room_service_spend,food_court_spend,shopping_mall_spend,spa_amenities_spend,vr_deck_spend,cabin_deck_tier,transported_or_survived
1,0.0,0.0,0.0,663.072,31.832,200.491,8,1
0,56.589,199.989,81.047,356.513,0.0,0.0,7,0
1,32.134,0.0,917.935,0.0,1641.073,1930.104,5,1
1,17.129,0.0,539.865,299.651,0.0,558.074,1,1
0,30.2,992.997,0.0,906.427,0.0,0.0,3,1
0,30.467,653.709,0.0,0.0,0.0,0.0,1,1
1,18.664,201.658,0.0,395.488,883.104,0.0,5,0
0,30.771,1106.812,1419.287,130.542,754.454,1109.004,2,1
0,19.495,650.648,2346.408,409.111,2288.256,0.0,1,0
0,22.339,0.0,1549.881,0.0,0.0,0.0,6,0
0,18.392,0.0,1718.913,231.788,361.392,812.562,1,1
1,7.943,751.688,353.021,790.381,0.0,0.0,1,1
1,30.042,477.639,0.0,0.0,0.0,873.851,8,0
0,36.194,330.336,0.0,0.0,1284.08,400.027,7,0
0,35.208,0.0,139.483,0.0,819.597,211.664,5,0
0,39.479,615.166,0.0,0.0,622.046,0.0,7,0
0,32.541,0.0,515.634,503.381,779.469,0.0,3,0
1,20.542,153.709,979.704,0.0,0.0,932.662,8,0
1,39.755,1160.514,1473.618,3.179,0.0,0.0,7,0
0,8.995,0.0,116.256,516.242,351.412,1565.638,3,1
0,15.391,0.0,0.0,403.329,1587.333,2763.721,5,1
0,14.501,0.0,0.0,0.0,2078.885,989.205,8,0
1,43.121,866.294,502.452,276.917,1184.976,1867.473,7,1
0,41.199,385.575,1917.37,230.001,342.092,1056.764,1,1
1,34.822,136.23,0.0,44.425,606.762,0.0,8,0
0,43.007,0.0,1065.052,51.933,322.753,510.159,1,1
1,15.69,535.484,798.105,1421.839,0.0,2413.987,4,1
0,32.88,0.0,502.681,623.214,337.112,0.0,8,0
1,26.248,418.683,1566.64,1559.165,0.0,0.0,6,1
0,39.856,0.0,0.0,0.0,173.515,0.0,2,0
0,26.387,0.0,0.0,122.419,2109.716,71.594,2,0
0,22.611,0.0,435.719,0.0,1215.145,0.0,3,0
1,35.573,0.0,0.0,0.0,0.0,2057.72,5,1
0,40.266,188.261,1059.615,1235.071,230.328,527.174,8,1
1,18.643,373.046,0.0,0.0,0.0,1320.313,1,1
1,27.145,0.0,721.565,1244.798,241.235,0.0,7,0
0,13.182,0.0,329.793,0.0,1455.219,0.0,6,0
0,0.0,0.0,707.911,0.0,1028.309,0.0,2,0
0,30.806,1198.29,0.0,0.0,3042.558,0.0,5,0
1,36.525,0.0,43.094,134.3,1621.725,664.902,5,0
0,31.669,325.818,565.211,686.929,534.4,845.877,8,0
1,0.706,1191.77,692.489,422.431,1054.865,933.356,1,1
1,23.088,0.0,444.958,0.0,87.313,0.0,8,0
0,0.0,476.084,2496.435,95.343,0.0,299.57,8,0
0,47.176,0.0,0.0,0.0,1746.354,0.0,6,0
0,12.795,0.0,372.955,0.0,1419.891,721.539,5,0
0,45.576,0.0,0.0,0.0,44.84,803.031,2,1
0,41.242,0.0,896.498,745.615,611.329,0.0,4,0
0,15.392,1989.243,0.0,0.0,1675.033,1316.431,2,1
1,12.141,768.896,116.028,1075.721,1240.987,2755.764,6,1
1,32.905,936.13,3.523,0.0,0.0,1176.578,4,1
1,16.179,539.796,787.069,0.0,577.982,129.024,7,0
0,29.435,0.0,0.0,584.265,125.605,0.0,7,0
1,21.24,476.723,0.0,1001.721,1534.301,80.483,5,0
1,3.064,917.404,2173.028,795.874,1444.147,0.0,2,1
1,0.0,0.0,791.48,451.037,1760.469,565.018,1,1
1,31.174,847.462,0.0,778.644,0.0,0.0,6,1
1,20.138,677.819,149.0,0.0,0.0,0.0,5,1
0,20.257,1423.826,2424.426,0.0,1535.491,530.582,1,1
0,37.742,0.0,167.802,0.0,0.0,322.295,4,0
1,44.428,0.0,0.0,855.798,0.0,0.0,7,1
1,24.184,0.0,0.0,0.0,895.856,0.0,3,0
1,23.232,1153.121,0.0,643.428,0.0,604.231,3,1
0,35.002,0.0,0.0,470.08,2278.77,0.0,4,0
0,9.003,0.0,0.0,0.0,635.803,154.108,3,0
1,31.124,278.107,0.0,0.0,486.285,2153.22,8,1
